id,date,category,energy,range,color,papers,transmission,price,offer,wilaya,town,brand,model,year,volume,horses,radar de recul,toit ouvrant,alarme,direction assisstée,climatisation,jantes alliage,esp,vitres éléctriques,retroviseurs électriques,phares antibrouillard,phares xénon,feux du jour,abs
27601356,27-07-2021,pickup,diesel,276000,vert,carte grise (safia),manuelle,120.0,négociable,tizi ouzou,azazga,great wall,wingle,2012,2.0,150.0,0,0,0,1,1,1,0,1,1,1,0,0,0
27438691,27-07-2021,tout terrain - suv,gpl,111,blanc,carte grise (safia),manuelle,26.0,offert,boumerdes,boumerdes,lada,niva,1989,1.6,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660760,27-07-2021,berline,gpl,45000,bleu,carte grise (safia),manuelle,203.0,offert,tebessa,tebessa,dacia,logan,2011,1.4,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660747,27-07-2021,tout terrain - suv,diesel,11000,gris,licence moudjahid / délai,automatique,580.0,négociable,tlemcen,maghnia,peugeot,3008,2020,2.0,150.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660742,27-07-2021,moyenne berline,diesel,293000,gris,carte grise (safia),manuelle,444.0,offert,mostaganem,mostaganem,renault,megane,2008,1.9,120.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660740,27-07-2021,citadine,gpl,460,gris,carte grise (safia),manuelle,65.0,offert,medea,medea,kia,rio,2005,1.5,,0,0,0,1,1,0,0,0,0,0,0,0,0
27660737,27-07-2021,berline,gpl,209000,gris,carte grise (safia),manuelle,142.0,négociable,chlef,chlef,hyundai,accent,2013,1.5,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660726,27-07-2021,commerciale,gpl,38000,gris,carte grise (safia),manuelle,128.0,fixe,alger,rouiba,chery,yo-ki,2019,1.3,,0,0,0,1,1,0,0,0,0,0,0,0,0
27623530,27-07-2021,citadine,diesel,151000,bleu,carte grise (safia),manuelle,205.0,négociable,medea,medea,dacia,sandero,2017,1.5,85.0,1,1,1,1,1,1,1,1,0,1,0,1,1
27660700,27-07-2021,citadine,essence,1,bleu,carte grise (safia),manuelle,15.0,offert,alger,baraki,fiat,panda,1986,1.2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660688,27-07-2021,commerciale,diesel,124000,blanc,carte grise (safia),manuelle,218.0,offert,blida,ouled yaich,renault,kangoo,2015,1.5,110.0,1,0,1,1,1,0,1,1,1,0,0,1,1
27660645,27-07-2021,berline,diesel,48000,gris,carte grise (safia),automatique,9.0,négociable,bouira,aomar,skoda,octavia,2019,2.0,143.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660643,27-07-2021,berline,essence,200000,noir,carte grise (safia),manuelle,74.0,négociable,relizane,el matmar,peugeot,301,2013,1.2,72.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27660641,27-07-2021,moyenne berline,diesel,320000,blanc,carte grise (safia),manuelle,142.0,fixe,setif,setif,volkswagen,golf,2013,1.6,105.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660631,27-07-2021,moyenne berline,diesel,85000,blanc,carte grise (safia),manuelle,395.0,négociable,alger,draria,seat,leon,2017,2.0,,1,1,1,1,1,1,1,1,1,1,1,1,1
27660625,27-07-2021,citadine,essence,275000,gris,carte grise (safia),manuelle,135.0,fixe,el taref,el aioun,renault,clio,2009,1.2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660616,27-07-2021,berline,gpl,95000,gris,carte grise (safia),manuelle,188.0,offert,el oued,kouinine,renault,symbol,2018,1.6,,1,0,1,1,1,1,0,1,1,1,0,1,1
27593989,27-07-2021,commerciale,diesel,60,gris,licence moudjahid / délai,manuelle,460.0,offert,blida,mouzaia,citroen,berlingo,2021,1.6,112.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660598,27-07-2021,berline,essence,5,gris,carte grise (safia),manuelle,39.0,négociable,boumerdes,boudouaou,faw,n5,2006,1.3,,0,0,0,1,0,0,0,0,1,0,0,0,0
27660594,27-07-2021,berline,gpl,364000,vert,carte grise (safia),manuelle,56.0,offert,ain defla,miliana,chevrolet,optra,2006,1.6,109.0,0,0,1,1,0,0,0,1,0,0,0,0,1
27660587,27-07-2021,grande berline,diesel,79000,noir,carte grise (safia),automatique,500.0,négociable,alger,hydra,volkswagen,passat,2017,2.0,140.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27660578,27-07-2021,citadine,essence,172000,gris,carte grise (safia),manuelle,141.0,offert,tipaza,kolea,renault,clio,2011,1.2,75.0,0,0,0,1,1,1,1,1,1,1,0,0,1
27587114,27-07-2021,berline,diesel,271000,gris,carte grise (safia),manuelle,90.0,offert,constantine,el khroub,kia,cerato,2009,1.5,102.0,0,0,1,1,1,0,0,1,1,1,0,0,0
27660575,27-07-2021,citadine,essence,267000,noir,carte grise (safia),manuelle,137.0,négociable,mascara,matemore,renault,clio,2011,1.2,75.0,0,0,0,1,1,0,1,1,1,1,0,0,1
27660553,27-07-2021,citadine,diesel,174000,noir,carte grise (safia),manuelle,170.0,offert,sidi bel abbes,sidi bel abbes,citroen,c3,2014,2.0,143.0,0,1,0,1,1,0,0,1,1,1,1,0,1
27660551,27-07-2021,commerciale,diesel,259000,blanc,carte grise (safia),manuelle,152.0,offert,mascara,mascara,renault,kangoo,2011,1.9,90.0,0,0,1,1,1,0,0,0,1,1,1,0,1
27660522,27-07-2021,moyenne berline,diesel,160000,noir,carte grise (safia),automatique,340.0,négociable,ain temouchent,ain el arbaa,audi,a3,2015,1.2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660519,27-07-2021,break - familiale,diesel,400,rouge,carte grise (safia),manuelle,40.0,offert,alger,dely brahim,citroen,xsara,2001,2.0,220.0,0,0,1,1,0,0,1,1,1,0,0,1,1
27660507,27-07-2021,berline,essence,31000,gris,carte grise (safia),manuelle,200.0,offert,blida,blida,renault,symbol,2019,1.3,100.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660501,27-07-2021,moyenne berline,essence,210000,blanc,carte grise (safia),automatique,245.0,offert,alger,les eucalyptus,volkswagen,golf,2014,1.4,75.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660497,27-07-2021,berline,essence,187000,gris,carte grise (safia),manuelle,200.0,fixe,el oued,el oued,toyota,yaris,2012,2.0,110.0,0,0,0,1,1,1,0,1,1,1,0,1,1
27660495,27-07-2021,berline,essence,110,gris,carte grise (safia),manuelle,142.0,offert,mila,telerghma,renault,symbol,2011,1.2,75.0,0,0,0,0,1,0,1,0,0,0,0,0,1
27660493,27-07-2021,break - familiale,diesel,5000,blanc,carte grise (safia),manuelle,85.0,fixe,setif,ain arnat,citroen,xsara,2002,1.9,130.0,0,0,0,1,1,0,1,1,0,1,1,1,1
27660489,27-07-2021,berline,gpl,137000,gris,carte grise (safia),manuelle,180.0,offert,mostaganem,ain tadles,renault,symbol,2018,1.4,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660484,27-07-2021,moyenne berline,diesel,455000,gris,carte grise (safia),manuelle,110.0,fixe,chlef,chlef,renault,megane,2011,1.6,105.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27660466,27-07-2021,moyenne berline,essence,17,gris,carte grise (safia),manuelle,145.0,négociable,alger,kouba,peugeot,308,2013,1.4,95.0,1,0,0,1,1,1,1,1,0,1,1,0,1
27660464,27-07-2021,berline,gpl,185000,gris,carte grise (safia),manuelle,155.0,offert,ain defla,miliana,dacia,logan,2009,2.0,110.0,0,0,1,1,1,0,0,1,1,1,0,0,1
27660463,27-07-2021,citadine,essence,162000,blanc,carte grise (safia),manuelle,146.0,négociable,ain defla,khemis miliana,peugeot,207,2013,1.5,110.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27660458,27-07-2021,break - familiale,diesel,92000,gris,carte grise (safia),manuelle,350.0,offert,alger,mohammadia,volkswagen,caddy,2018,1.6,100.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660457,27-07-2021,moyenne berline,diesel,188000,blanc,carte grise (safia),manuelle,192.0,fixe,boumerdes,bordj menaiel,renault,megane,2014,1.5,85.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27660453,27-07-2021,berline,essence,67000,gris,carte grise (safia),manuelle,210.0,négociable,bechar,bechar,renault,symbol,2019,2.0,143.0,1,0,0,1,1,0,0,0,1,1,1,0,1
27613918,27-07-2021,citadine,essence,12500,blanc,carte grise (safia),manuelle,294.0,offert,constantine,constantine,renault,clio,2020,1.9,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660437,27-07-2021,moyenne berline,diesel,99000,blanc,carte grise (safia),automatique,420.0,offert,mascara,mohammadia,volkswagen,golf,2018,1.1,,1,1,1,1,1,1,1,1,1,1,0,1,1
27660435,27-07-2021,moyenne berline,diesel,177000,blanc,carte grise (safia),manuelle,180.0,offert,boumerdes,boudouaou,renault,megane,2012,1.6,100.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660427,27-07-2021,mini citadine,essence,322,blanc,carte grise (safia),manuelle,122.0,négociable,batna,arris,hyundai,i10,2015,2.0,143.0,0,0,1,0,1,0,1,1,0,0,0,0,1
27660421,27-07-2021,berline,essence,50,gris,carte grise (safia),manuelle,260.0,offert,blida,blida,renault,symbol,2021,0.8,47.0,1,0,0,1,1,1,1,1,1,1,1,1,1
27649662,27-07-2021,moyenne berline,diesel,75000,noir,carte grise (safia),manuelle,382.0,offert,blida,blida,seat,leon,2018,1.8,180.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27633239,27-07-2021,mini citadine,essence,183,blanc,carte grise (safia),manuelle,54.0,offert,khenchela,baghai,suzuki,maruti,2009,3.0,204.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660394,27-07-2021,moyenne berline,essence,190000,gris,carte grise (safia),automatique,123.0,négociable,setif,setif,audi,a3,2013,1.6,105.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660390,27-07-2021,berline,diesel,20000,noir,licence moudjahid / délai,automatique,880.0,offert,oran,bir el djir,audi,a6,2019,1.5,75.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660388,27-07-2021,break - familiale,gpl,185000,gris,carte grise (safia),manuelle,155.0,offert,ain defla,miliana,dacia,logan,2009,1.4,75.0,0,0,1,1,1,0,0,1,1,1,0,0,1
27660385,27-07-2021,berline,essence,11111,gris,carte grise (safia),manuelle,35.0,négociable,tizi ouzou,draa ben khedda,daewoo,cielo,1998,1.6,,0,0,0,0,0,0,0,0,0,0,0,0,0
27660380,27-07-2021,citadine,gpl,420,bleu,carte grise (safia),semi automatique,76.0,négociable,setif,ain arnat,citroen,c3,2004,1.6,,0,0,1,0,0,0,0,1,0,0,0,0,0
27660375,27-07-2021,tout terrain - suv,diesel,122,blanc,carte jaune (safia),automatique,22.0,négociable,chlef,dahra,hyundai,creta,2018,1.1,,0,0,0,0,0,0,0,0,0,0,0,0,0
27660369,27-07-2021,citadine,diesel,174000,noir,carte grise (safia),manuelle,170.0,offert,sidi bel abbes,sidi bel abbes,citroen,c3,2014,1.5,90.0,0,0,0,1,1,1,1,1,1,1,0,0,1
27660363,27-07-2021,camionnette,essence,142000,gris,carte grise (safia),manuelle,95.0,fixe,alger,cheraga,dfsk,mini,2013,1.6,90.0,0,0,1,0,1,0,0,1,1,0,0,1,0
27660361,27-07-2021,commerciale,diesel,10,gris,carte grise (safia),manuelle,388.0,négociable,blida,boufarik,renault,kangoo,2021,1.5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660343,27-07-2021,commerciale,diesel,280000,bleu,carte grise (safia),manuelle,155.0,négociable,bouira,sour el ghouzlane,citroen,berlingo,2008,1.1,60.0,0,1,1,1,1,1,0,1,0,1,0,0,1
27298202,27-07-2021,berline,essence,170000,gris,carte grise (safia),manuelle,99.0,offert,boumerdes,chabet el ameur,mg,350,2013,1.5,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660320,27-07-2021,citadine,essence,333,gris,carte grise (safia),manuelle,111.0,négociable,setif,ain azel,citroen,c3,2004,1.5,,0,0,0,0,1,0,0,1,0,0,0,0,1
27660308,27-07-2021,berline,gpl,238000,marron,carte grise (safia),manuelle,114.0,négociable,biskra,bouchagroun,hyundai,accent,2013,0.8,38.0,0,0,1,1,1,0,1,1,1,0,0,1,1
27548587,27-07-2021,citadine,diesel,74000,noir,carte grise (safia),manuelle,255.0,offert,jijel,jijel,renault,clio,2019,1.0,68.0,1,1,0,1,1,1,1,1,1,1,1,1,1
27660298,27-07-2021,mini citadine,essence,215,blanc,carte grise (safia),manuelle,64.0,fixe,mascara,mascara,chery,qq,2013,1.5,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660292,27-07-2021,mini citadine,essence,40000,rouge,carte grise (safia),manuelle,65.0,négociable,boumerdes,zemmouri,suzuki,alto,2007,2.0,143.0,0,0,0,1,1,0,0,0,0,0,0,0,0
27660290,27-07-2021,tout terrain - suv,diesel,900,noir,carte jaune (safia),automatique,421.0,offert,skikda,skikda,dacia,duster,2021,1.1,,0,0,0,1,1,0,0,0,0,0,0,0,0
27660280,27-07-2021,moyenne berline,diesel,215000,gris,carte grise (safia),automatique,245.0,fixe,blida,blida,audi,a3,2014,2.0,140.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660279,27-07-2021,mini citadine,essence,108,gris,carte grise (safia),manuelle,128.0,offert,mila,mila,hyundai,i10,2012,1.6,105.0,0,0,1,1,1,0,1,0,0,1,1,1,1
27660275,27-07-2021,break - familiale,diesel,470000,gris,carte grise (safia),manuelle,115.0,négociable,el oued,el oued,kia,carens,2009,1.9,110.0,0,0,1,1,1,1,1,1,1,1,0,0,0
27660268,27-07-2021,citadine,diesel,186000,blanc,carte grise (safia),manuelle,163.0,offert,tebessa,tebessa,seat,ibiza,2012,1.5,86.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660260,27-07-2021,citadine,diesel,1111,gris,carte grise (safia),manuelle,30.0,offert,chlef,ouled fares,volkswagen,golf,1997,1.5,90.0,0,0,0,1,0,1,0,0,0,0,0,0,0
27660258,27-07-2021,citadine,diesel,275,noir,carte grise (safia),manuelle,83.0,offert,alger,ain benian,renault,clio,2008,2.5,190.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660241,27-07-2021,commerciale,diesel,192000,blanc,carte grise (safia),manuelle,193.0,offert,mostaganem,mostaganem,renault,kangoo,2015,1.4,95.0,0,0,1,1,1,0,1,1,1,0,1,0,1
27660234,27-07-2021,pickup,diesel,107000,vert,carte grise (safia),manuelle,285.0,négociable,bechar,bechar,nissan,navara,2015,,,0,0,0,0,1,0,1,0,0,0,0,0,1
27660231,27-07-2021,citadine,essence,339000,,carte grise (safia),manuelle,123.0,offert,tebessa,bir el ater,kia,rio,2009,1.3,,0,0,1,0,1,0,0,1,0,0,0,0,1
27660205,27-07-2021,citadine,gpl,108000,blanc,carte grise (safia),manuelle,175.0,fixe,alger,cheraga,hyundai,grand,2018,1.1,68.0,1,0,1,1,1,1,1,0,0,1,0,1,1
27660203,27-07-2021,moyenne berline,essence,211000,gris,carte grise (safia),manuelle,105.0,négociable,alger,rouiba,great wall,florid,2011,2.5,94.0,0,0,1,1,1,0,0,1,0,1,0,0,1
27660186,27-07-2021,citadine,essence,163000,noir,carte grise (safia),manuelle,73.0,offert,medea,medea,jac,a,2011,1.6,105.0,0,0,0,1,1,1,1,1,1,1,0,0,1
27660184,27-07-2021,mini citadine,essence,132500,blanc,carte grise (safia),manuelle,81.0,négociable,sidi bel abbes,sfissef,chery,qq,2014,2.0,143.0,0,0,1,0,1,1,0,0,0,1,0,0,1
27660174,27-07-2021,camionnette,diesel,48000,blanc,carte grise (safia),manuelle,280.0,fixe,tipaza,tipaza,kia,k2500,2019,1.6,102.0,0,0,1,1,1,0,1,1,1,0,0,0,1
27660169,27-07-2021,citadine,diesel,216000,noir,carte grise (safia),automatique,220.0,fixe,mila,mila,volkswagen,polo,2014,2.0,290.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660167,27-07-2021,moyenne berline,diesel,65000,blanc,carte grise (safia),manuelle,435.0,offert,alger,ain naadja,seat,leon,2018,2.0,290.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660166,27-07-2021,moyenne berline,essence,174000,noir,carte grise (safia),manuelle,144.0,offert,oran,bir el djir,volkswagen,golf,2009,1.6,92.0,0,0,0,1,1,1,1,1,1,1,1,1,1
27660165,27-07-2021,moyenne berline,essence,67000,bleu,carte grise (safia),automatique,536.0,offert,bouira,bouira,seat,leon,2019,1.2,80.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660161,27-07-2021,moyenne berline,essence,67000,bleu,carte grise (safia),automatique,536.0,offert,bouira,bouira,seat,leon,2019,1.6,150.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660160,27-07-2021,break - familiale,diesel,290000,gris,carte grise (safia),manuelle,165.0,offert,alger,bologhine,citroen,berlingo,2011,,,1,1,1,1,1,1,0,1,1,1,0,1,1
27660156,27-07-2021,citadine,essence,112700,blanc,carte grise (safia),manuelle,112.0,offert,oum el bouaghi,ain beida,nissan,micra,2011,1.9,65.0,0,0,0,1,1,0,0,0,0,0,0,0,1
27660151,27-07-2021,tout terrain - suv,diesel,1100,gris,licence moudjahid / délai,automatique,580.0,négociable,tlemcen,maghnia,peugeot,3008,2020,1.6,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660140,27-07-2021,berline,essence,177000,blanc,carte grise (safia),manuelle,56.0,négociable,tebessa,tebessa,peugeot,309,1989,1.5,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660136,27-07-2021,citadine,diesel,380000,blanc,carte grise (safia),manuelle,42.0,fixe,alger,bordj el bahri,renault,megane,1997,1.6,117.0,0,0,0,1,1,0,0,1,0,0,0,0,0
27660132,27-07-2021,citadine,gpl,99000,gris,carte grise (safia),manuelle,198.0,offert,khenchela,khenchela,dacia,sandero,2016,1.6,105.0,0,0,0,1,1,1,1,1,0,1,1,1,1
27660114,27-07-2021,berline,gpl,405000,blanc,carte grise (safia),manuelle,125.0,négociable,setif,ain azel,hyundai,accent,2008,1.6,110.0,0,0,1,1,1,0,0,1,0,0,0,0,0
27660111,27-07-2021,berline,gpl,350000,gris,carte grise (safia),manuelle,119.0,négociable,alger,alger centre,mitsubishi,lancer,2009,1.6,,0,0,1,1,1,0,1,1,1,0,0,0,1
27645196,27-07-2021,citadine,essence,100,bleu,carte jaune (safia),automatique,465.0,offert,batna,batna,skoda,fabia,2021,1.2,82.0,1,0,1,1,1,1,1,1,1,1,1,1,1
27660096,27-07-2021,moyenne berline,diesel,246000,gris,carte grise (safia),manuelle,155.0,fixe,souk ahras,souk ahras,peugeot,308,2009,1.6,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27660084,27-07-2021,citadine,essence,62000,blanc,carte grise (safia),manuelle,288.0,offert,alger,hydra,seat,ibiza,2019,1.6,92.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660081,27-07-2021,citadine,essence,159000,blanc,carte grise (safia),manuelle,141.0,offert,annaba,sidi amar,peugeot,208,2015,1.2,80.0,0,0,0,1,1,1,1,1,0,0,0,0,1
27660074,27-07-2021,moyenne berline,diesel,18800,blanc,carte grise (safia),manuelle,190.0,offert,batna,amdoukal,peugeot,308,2012,1.3,,1,0,1,1,1,1,1,1,1,1,1,1,1
27660066,27-07-2021,citadine,diesel,126000,blanc,carte grise (safia),manuelle,190.0,fixe,saida,saida,peugeot,208,2013,1.6,105.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660065,27-07-2021,citadine,essence,120000,bleu,carte grise (safia),manuelle,135.0,offert,alger,el biar,nissan,micra,2015,2.0,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27500188,27-07-2021,berline,essence,360000,bleu,carte grise (safia),manuelle,100.0,fixe,alger,reghaia,toyota,echo,2004,1.7,,0,0,1,1,1,0,0,0,0,0,0,0,0
27660057,27-07-2021,tout terrain - suv,essence,104000,noir,carte grise (safia),manuelle,260.0,négociable,alger,rouiba,dacia,duster,2016,2.0,143.0,0,0,0,1,1,0,0,1,0,0,0,0,0
27660051,27-07-2021,tout terrain - suv,diesel,198000,noir,carte grise (safia),automatique,365.0,offert,alger,cheraga,audi,q3,2015,1.4,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0
27660048,27-07-2021,break - familiale,diesel,93000,maron,carte grise (safia),automatique,300.0,négociable,bouira,bouira,kia,carens,2014,2.0,140.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660043,27-07-2021,moyenne berline,diesel,137000,noir,carte grise (safia),manuelle,543.0,offert,oran,oran,audi,a3,2019,2.0,140.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660037,27-07-2021,citadine,essence,144000,blanc,carte grise (safia),manuelle,240.0,négociable,blida,blida,volkswagen,polo,2015,1.5,,1,1,1,1,1,0,1,1,0,0,0,0,1
27660032,27-07-2021,tout terrain - suv,diesel,66450,gris,carte grise (safia),manuelle,360.0,offert,alger,zeralda,skoda,yeti,2016,1.5,105.0,1,0,1,1,1,1,1,1,0,1,1,1,1
27660029,27-07-2021,moyenne berline,diesel,100,blanc,carte grise (safia),manuelle,132.0,offert,ain defla,ben allal,seat,leon,2011,1.5,85.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660027,27-07-2021,citadine,diesel,187000,gris,carte grise (safia),manuelle,170.0,offert,alger,kouba,renault,clio,2014,1.6,128.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660015,27-07-2021,citadine,diesel,300000,blanc,carte grise (safia),manuelle,138.0,offert,chlef,boukadir,renault,clio,2010,0.8,47.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27660009,27-07-2021,citadine,diesel,147000,gris,carte grise (safia),manuelle,223.0,fixe,tipaza,tipaza,renault,clio,2016,1.5,105.0,1,0,1,1,1,1,1,0,0,1,0,1,1
27452460,27-07-2021,berline,diesel,28000,blanc,carte grise (safia),manuelle,300.0,offert,djelfa,djelfa,hyundai,accent,2019,1.9,65.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27660000,27-07-2021,mini citadine,essence,150,bleu,carte grise (safia),manuelle,65.0,négociable,alger,bab ezzouar,suzuki,maruti,2012,2.0,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27659998,27-07-2021,berline,essence,184,noir,carte grise (safia),manuelle,11.0,négociable,alger,cheraga,great wall,c30,2012,0.8,52.0,0,0,0,1,1,0,0,1,1,0,0,0,1
27659981,27-07-2021,citadine,diesel,1,blanc,carte grise (safia),manuelle,66.0,fixe,tizi ouzou,ait aggouacha,renault,clio,2001,1.9,65.0,0,0,0,1,0,0,1,1,0,1,0,0,1
27659978,27-07-2021,tout terrain - suv,diesel,281000,blanc,carte grise (safia),automatique,240.0,négociable,alger,alger centre,audi,q5,2012,1.4,,1,1,1,1,1,1,1,1,1,1,1,1,1
27659977,27-07-2021,mini citadine,essence,160000,bleu,carte grise (safia),manuelle,36.0,offert,blida,ouled yaich,zotye,z100,2012,1.5,85.0,0,0,0,0,0,0,0,0,0,0,0,1,0
27659969,27-07-2021,citadine,diesel,550,blanc,carte grise (safia),manuelle,44.0,fixe,boumerdes,zemmouri,renault,clio,2000,2.0,110.0,1,0,0,1,0,0,0,0,0,0,0,0,1
27659932,27-07-2021,berline,essence,210,blanc,carte grise (safia),manuelle,120.0,négociable,bejaia,bejaia,volkswagen,polo,2014,1.5,91.0,0,0,0,1,1,0,1,1,1,0,0,0,1
27659910,27-07-2021,citadine,diesel,175000,bleu,carte grise (safia),manuelle,210.0,négociable,laghouat,laghouat,dacia,sandero,2017,1.5,85.0,1,0,1,1,1,1,1,1,1,1,0,1,1
27529952,27-07-2021,commerciale,diesel,300000,blanc,carte grise (safia),manuelle,210.0,fixe,boumerdes,bordj menaiel,peugeot,expert,2008,1.5,85.0,1,0,1,1,1,0,1,1,1,0,0,0,1
27659879,27-07-2021,berline,essence,94000,blanc,carte grise (safia),manuelle,170.0,offert,tiaret,sougueur,hyundai,accent,2014,1.6,,1,1,1,1,1,1,1,1,1,1,0,1,1
27659877,27-07-2021,mini citadine,essence,150000,gris,carte grise (safia),manuelle,148.0,offert,tlemcen,tlemcen,hyundai,i10,2015,0.8,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27659869,27-07-2021,citadine,diesel,30,gris,carte grise (safia),manuelle,298.0,offert,alger,ain naadja,dacia,sandero,2021,2.0,140.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27659861,27-07-2021,citadine,diesel,48000,gris,carte grise (safia),manuelle,245.0,négociable,alger,chevalley,renault,clio,2018,1.3,81.0,1,1,1,1,1,1,1,1,1,1,0,1,1
27659855,27-07-2021,tout terrain - suv,diesel,63000,gris,carte grise (safia),manuelle,275.0,offert,tebessa,bir el ater,citroen,c4,2017,1.6,,1,0,1,1,1,1,1,1,1,1,0,1,1
27659823,27-07-2021,mini citadine,essence,62000,gris,carte grise (safia),manuelle,125.0,négociable,alger,birtouta,suzuki,alto,2016,1.5,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27659822,27-07-2021,grande berline,diesel,213000,blanc,carte grise (safia),manuelle,220.0,offert,constantine,constantine,volkswagen,passat,2012,1.5,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27659817,27-07-2021,camionnette,essence,450,blanc,carte grise (safia),manuelle,6.0,fixe,bordj bou arreridj,bordj bou arreridj,dfsk,v22,2012,1.4,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27637878,27-07-2021,tout terrain - suv,essence,20000,gris,carte grise (safia),automatique,370.0,négociable,alger,baba hassen,seat,arona,2019,2.0,143.0,1,0,1,1,1,1,1,1,1,1,0,1,1
27659810,27-07-2021,berline,gpl,350000,gris,carte grise (safia),manuelle,107.5,offert,naama,mecheria,chevrolet,aveo,2011,1.6,92.0,0,0,1,0,0,0,0,1,0,0,0,0,0
27659806,27-07-2021,commerciale,diesel,8800,gris,licence moudjahid / délai,manuelle,335.0,négociable,mascara,mascara,renault,kangoo,2020,2.0,177.0,1,0,1,1,1,1,1,1,0,1,0,0,1
27659793,27-07-2021,citadine,essence,173000,blanc,carte grise (safia),manuelle,196.0,offert,constantine,el khroub,volkswagen,polo,2014,,,1,1,1,1,1,1,1,1,1,1,1,1,1
27659792,27-07-2021,mini citadine,essence,193000,blanc,carte grise (safia),manuelle,135.0,offert,batna,batna,hyundai,i10,2014,1.6,105.0,0,0,1,1,1,0,0,1,0,0,0,0,1
27643665,27-07-2021,moyenne berline,diesel,87000,blanc,carte grise (safia),automatique,480.0,offert,blida,bougara,volkswagen,golf,2018,0.8,47.0,1,1,1,1,1,1,1,1,1,1,1,1,1
27659761,27-07-2021,citadine,diesel,207000,blanc,carte grise (safia),manuelle,135.0,offert,alger,birtouta,peugeot,208,2013,1.2,,1,1,1,1,1,1,1,1,1,1,1,1,1
